Ren_scenarios,Dem_scenarios,Region,Fuel type,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
150.0,All_1.25,Latin America,Coal,68666.56531629433,59530.53647039614,57167.07242967036,54036.79838009724,50131.561440659294,45410.35307821255,39796.76313511655,35910.96408974668,30692.8622942038,23781.72936132248,14563.578012197742,1963.103674818794,1858.969496768484,1728.2978669543684,1568.3693957765804,1375.089796066977,1142.526581554068,1162.6316689836558,1180.0877927176189,1195.1126721835856,1207.8943227231564,1218.5953946811844,1159.2511397877286,1098.6155535109995,1036.694100055418,973.4934757515015,909.0210031683205
150.0,All_1.25,Latin America,Oil,90927.62540941393,83224.95521201962,77884.80472122613,71175.8164842241,63056.219590138244,53424.91680655206,42114.75109539637,42044.455545253724,41597.550897356436,40739.54205644457,39387.15996463811,37375.362767746614,36364.25109415045,35002.00376403297,33262.0498506161,31100.912427140807,28453.02821013264,28244.990861304555,27879.52048537236,27352.86984232328,26658.03662485529,25784.24783413025,23425.500724925056,21019.937255314682,18567.81698236829,16069.437031195335,13525.119941063549
150.0,All_1.25,Latin America,Gas,394207.83026745624,401973.1289931188,419693.141058589,437145.35453858215,454777.1467568828,473035.5942786626,492402.78832036455,505769.94959238847,518361.2525567498,530992.4000434213,544678.4720166477,560905.2029747751,570270.0710465148,578257.9698465564,585106.7531142442,591034.726354869,596254.8567188717,607632.0945289964,617741.1095886467,626706.9727136415,634642.3935725773,641650.7638758663,617975.0698606551,593753.234226214,568987.1460856741,543679.2644041834,517832.2943968613
150.0,All_1.5,Latin America,Coal,68666.56531629433,58698.93284502792,55666.73491412903,52019.3088001431,47745.84547073954,42810.47602524268,37149.9012216775,33254.34448491125,28197.020828051154,21674.06458827249,13165.772406217757,1760.0412842988558,1656.0050063194487,1529.4261123743922,1378.398322979148,1199.9294447030295,989.5940512766332,1002.2105036573536,1012.1807177727826,1019.7109493980616,1024.9794102296762,1028.1404586065619,956.2075620653688,883.1497465679262,809.0680810835846,734.0886725663048,658.3696779104694
150.0,All_1.5,Latin America,Oil,90927.62540941393,82062.35566934892,75840.73477943185,68518.43350806058,60055.43075061589,50366.182270334124,39313.7210143844,38934.09279929658,38214.97642695185,37128.984709752855,35606.79823237082,33509.27530251425,32393.95910887846,30974.39368855751,29233.134653355162,27139.246240642537,24644.457216263916,24347.71671207877,23912.723468700173,23338.402750525343,22621.133441561673,21754.413736270166,19322.50930755413,16897.405284840625,14490.897609075666,12117.586807668764,9795.73500311043
150.0,All_1.5,Latin America,Gas,394207.83026745624,396357.82076324057,408678.3848749442,420824.3247191733,433134.7109221899,445952.9071063154,459653.33625936735,468354.1241562954,476209.8397567035,483932.9974522486,492400.47954777704,502885.46981847996,508007.3095598448,511718.9899276072,514234.82849657605,515748.1155220947,516443.3535114856,523790.36606548785,529846.7144222127,534727.7934661915,538536.6699996161,541366.817498256,509736.3415806825,477303.47222461505,444055.1348948092,409975.82361832936,375046.4287243459
150.0,All_1.75,Latin America,Coal,68666.56531629433,57867.32921965969,54162.6974293753,49991.85632887958,45342.43577623939,40184.85785071451,34470.24099083599,30558.173036643966,25657.774618595293,19524.457736680462,11736.635082842113,1551.9152736816197,1447.4663319479462,1324.5886765738958,1182.2460347088108,1018.6237736297443,830.9056695922997,835.3411440943772,837.0938383262162,836.3579013300572,833.3010590330415,828.0686698278473,742.3854824156587,655.6864542922909,568.1748864450584,480.1053769861816,391.7992523470456
150.0,All_1.75,Latin America,Oil,90927.62540941393,80899.75612667823,73791.62397464886,65847.9276796048,57032.38648256815,47277.16351070593,36477.98225696417,35777.422866521854,34773.57619434119,33446.578043495814,31741.699949511636,29546.782007838363,28314.62766698604,26825.964858092982,25073.127955743093,23038.589094671257,20692.544785007307,20293.790037254752,19776.303896890808,19141.95150728477,18390.822552383914,17521.09674770746,15001.711932486247,12545.324052929242,10176.355112781848,7925.08970628902,5829.493336615009
150.0,All_1.75,Latin America,Gas,394207.83026745624,390742.5125333622,397636.4652975034,404422.6973850296,411331.76339887345,418602.07696857984,426498.072728569,430381.2506329157,433325.3790939361,435937.1228068582,438950.6794405341,443418.94050215813,444034.573666915,443183.9983388588,441056.8968085138,437820.1518386484,433628.02141177974,436578.585095681,438193.9036303493,438579.0065216361,437826.5289624202,436019.1223894461,395751.79580445326,354369.59874650865,311841.4651907868,268130.547043307,223192.09905898912
150.0,All_2.0,Latin America,Coal,68666.56531629433,57035.72559429156,52654.959975409496,47954.41642716598,42921.24508870165,37533.307880812186,31757.45811163243,27821.960249880805,23074.47825690034,17332.180306325376,10275.54332428332,1338.612283887581,1233.2146479765147,1113.621924148585,979.7273416479226,830.9730796070544,666.259752439531,661.781208358879,654.5389234303192,644.7139544757497,632.4625072194544,617.9198700394388,517.2413413276471,415.5896044472495,313.27671977075545,210.69496667698823,108.34157650189272
150.0,All_2.0,Latin America,Oil,90927.62540941393,79737.15658400765,71737.47230687765,63164.2666765611,53986.97701843856,44157.63620144979,33607.191601311606,32573.872647488177,31272.475487000047,29691.074092694034,27790.180977376498,25485.72464991098,24123.541128543497,22553.403279637074,20778.102254264486,18794.424227486386,16592.268256597108,16077.322406519095,15463.452326903054,14755.74420115912,13958.347484648537,13074.5603834313,10452.124652170445,7951.5235165972645,5610.975115252528,3477.9375354231183,1611.990054888402
150.0,All_2.0,Latin America,Gas,394207.83026745624,385127.2043034845,386567.382326269,387940.2740201085,389367.5125160015,390981.1176333373,392932.9848018855,391844.4349747033,389696.97047769674,386988.51033973956,384305.7820216873,382473.2256526378,378309.27626283385,372598.24556144,365503.8700401461,357164.99978296424,347703.606762504,345870.07431731053,342631.79682391335,338082.54240790993,332303.50691752037,325365.38243574556,275731.6711375429,224607.84481227247,171941.1991521076,117669.49378698207,61717.789735337734
150.0,All_2.25,Latin America,Coal,68666.56531629433,56204.1219689234,51143.522552231545,45906.96455586097,40482.18592498528,34855.634502442204,29011.225853634147,25045.21179509656,20446.47835631388,15096.49297794957,8781.863610080485,1120.01670562889,1013.1080247151965,896.3581494228573,770.6519811869058,636.7716837750077,495.4480698905925,481.27983216317284,464.2169214242946,444.4259204445386,422.05006994315124,397.2130937591782,280.205603368415,162.19108838827745,43.59671855121597,0.0,0.0
150.0,All_2.25,Latin America,Oil,90927.62540941393,78574.55704133706,69678.27977611808,60467.41817663293,50919.09232063817,41007.374911295425,30701.00328637072,29322.863382580643,27710.78878033088,25861.206358703414,23750.527961478387,21323.90215340015,19817.92313444848,18153.312527839185,16344.022450796725,14402.099724551299,12338.441955615614,11692.219319178124,10967.103676838062,10171.697313077113,9314.57827925063,8404.627899589093,5662.2386121067775,3103.220676602824,780.8435401026454,0.0,0.0
150.0,All_2.25,Latin America,Gas,394207.83026745624,379511.8960736067,375471.13596124045,371376.85610836244,367241.16465510044,363088.03308409784,358954.0298647072,352736.71504557016,345313.57908430864,337070.6527186856,328442.09359753405,320015.2929589418,310787.8780348173,299905.620235521,287504.76750412455,273694.2554202181,258561.43978937867,251533.72325348525,243003.84928995618,233053.19212152515,221750.24880681164,209152.3455155957,149372.358908054,87657.12717742377,23927.95759697166,0.0,0.0
150.0,All_2.5,Latin America,Coal,68666.56531629433,55372.51834355507,49628.38515984131,43849.4761758234,38025.17058726724,32151.645160926513,26231.21507513109,22227.42847258341,17773.113473774683,12816.645479693778,7254.95145686701,896.0106404221023,787.0013669227415,672.6254855556986,554.8244913884572,435.8077681551854,318.25565052790733,293.5773939091301,265.817581729751,235.12648547392888,201.632461771267,165.44568196701826,30.681584102125154,0.0,0.0,0.0,0.0
150.0,All_2.5,Latin America,Oil,90927.62540941393,77411.95749866622,67614.04638237,57757.349857524,47828.62208154784,37826.153101205826,27759.068999361712,26023.810610188284,24087.619631012727,21955.689580410264,19620.997898179507,17059.069859175037,15394.935402634192,13622.211904185999,11766.743179637067,9856.824820625696,7925.7123192596255,7132.173524309493,6279.928290877649,5381.404032726502,4449.996534912205,3500.663538975837,619.9963458804875,0.0,0.0,0.0,0.0
150.0,All_2.5,Latin America,Gas,394207.83026745624,373896.5878437276,364347.72620241676,354732.24513374537,344951.9242501718,334920.8174959694,324557.1354678442,313051.0601177857,300164.03402816236,286166.7980645885,271335.5104612063,256011.45603270718,241425.86858413092,225048.61874875062,206986.6688158757,187316.8761281247,166089.33251021136,153433.8445496763,139147.6540128907,123298.33943349584,105940.15200928875,87115.3367864767,16355.777819134364,0.0,0.0,0.0,0.0
150.0,All_2.75,Latin America,Coal,68666.56531629433,54540.91471818686,48109.547798238884,41781.92674791184,35550.1111630418,29421.146357693615,23417.09421130083,19368.10617655247,15053.714030536728,10491.87645221545,5694.151256161415,666.4738610232317,554.7463512026598,442.24781184664903,332.04408214060635,227.86320809520592,134.46058047457458,98.40523152256466,59.01906440193021,16.433682124240242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_2.75,Latin America,Oil,90927.62540941393,76249.35795599555,65544.7721256335,55034.0293969377,44715.45572351732,34613.74312166092,24781.0378632567,22676.124124674217,20402.060569559675,17973.219503170836,15399.817695996935,12688.938771032223,10851.67650344164,8956.534559734231,7042.006074910836,5153.666110101209,3348.552892476254,2390.658141532588,1394.32271494978,376.12216708669257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_2.75,Latin America,Gas,394207.83026745624,368281.2796138494,353197.15304979857,338006.2425802089,322498.9937876855,306477.45521160617,289738.1991810935,272780.3703663827,254237.02702285105,234259.94693983576,212961.51282603937,190427.3631035429,170177.74722127913,147968.314222468,123874.66582506918,97939.10857901016,70171.47385415975,51430.02598143348,30894.73728608957,8617.68385051381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_3.0,Latin America,Coal,68666.56531629433,53709.31109281863,46587.01046742436,39704.291732985526,33056.919525120975,26663.943647972937,20568.52926234583,16466.735859061442,12287.602232312376,8121.413312481928,4098.796110164415,431.28377127824956,316.1913623188752,205.04465921101928,102.1045034432399,12.713400566296311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_3.0,Latin America,Oil,90927.62540941393,75086.75841332485,63470.45700590875,52297.42447257824,41579.48239886588,31369.916209945015,21766.556424225997,19279.20793414232,16653.192992092165,13912.472645480788,11085.183731516252,8211.17479129285,6185.180613857618,4152.625580766538,2165.4369771859856,287.5436635443444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_3.0,Latin America,Gas,394207.83026745624,362665.9713839711,342019.4165033866,321198.6499317101,299881.5738065847,277755.92071719083,254493.0884464616,231917.47636111514,207521.1110324954,181332.84930711877,153295.15868437532,123227.98554736684,96997.00342976396,68604.32488537785,38091.81347767559,5464.414939469732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_3.25,Latin America,Coal,68666.56531629433,52877.707467450426,45060.77316739756,37616.54659190326,30545.507331634097,23879.84163848446,17685.183781599946,13522.803493762216,9474.091988825776,5704.472116227506,2468.207665539304,190.3153653814639,71.18142841448562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_3.25,Latin America,Oil,90927.62540941393,73924.15887065418,61391.10102319546,49547.50276214927,38420.59098988174,28094.44248742863,18715.268639051876,15832.460217992935,12840.08705130902,9772.10606335579,6675.261399851013,3623.3979451263776,1392.416250295804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_3.25,Latin America,Gas,394207.83026745624,357050.6631540929,330814.51656317944,304309.26867220236,277098.86289828096,248754.17861836814,218817.6404310074,190455.13855587874,160004.6989131091,127368.00145840934,92311.07759094216,54377.606245560135,21836.096993352938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_3.5,Latin America,Coal,68666.56531629433,52046.10384208227,43530.83589815871,35518.66678552374,28015.786026027632,21068.64398513288,14766.718863607914,10535.7900394751,6612.488832779429,3240.257419065615,801.6959451595948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_3.5,Latin America,Oil,90927.62540941393,72761.55932798359,59306.704177493964,46784.23194335434,35238.67010882181,24787.090956855714,15626.81586251375,12335.273284275743,8961.801546664083,5550.757112408304,2168.184659604648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_3.5,Latin America,Gas,394207.83026745624,351435.35492421506,319582.4532291789,287337.9002856386,254150.0577066533,219470.18361622465,182707.66187935017,148386.04677569098,111676.06204405257,72347.6429139077,29983.46437020763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_3.75,Latin America,Coal,68666.56531629433,51214.50021671399,41997.198659707494,33410.62777470565,25467.666837065535,18230.153390698022,11812.793132174666,7505.171403584109,3702.089838227649,727.9621362469876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_3.75,Latin America,Oil,90927.62540941393,71598.9597853128,57217.266468803835,44007.57969389693,32033.608097912187,21447.62949962646,12500.836834741403,8787.033526833044,5017.38381373908,1247.0432076048228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_3.75,Latin America,Gas,394207.83026745624,345820.04669433634,308323.22650138265,270284.3462559711,231034.35292805094,189901.88048323043,146158.92896580478,105702.81970115012,62523.32894947036,16253.753290758528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_4.0,Latin America,Coal,68666.56531629433,50382.89659134571,40459.86145204421,31292.40502030813,22901.060778830157,15364.171602529314,8823.062728386583,4430.418405255812,742.1835383557726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_4.0,Latin America,Oil,90927.62540941393,70436.36024264204,55122.78789712546,41217.513691481145,28805.293029349246,18075.824873084817,9336.967668538544,5187.121382236493,1005.8696128110726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_4.0,Latin America,Gas,394207.83026745624,340204.7384644577,297036.83637979283,253148.40806715624,207750.9413113019,160047.20403922218,109167.18714616925,62398.004350409756,12534.483909692295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_4.25,Latin America,Coal,68666.56531629433,49551.292965977584,38918.82427516865,29163.973983190128,20315.878650719907,12470.499410235732,5797.181298602236,1310.9967384779056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_4.25,Latin America,Oil,90927.62540941393,69273.76069997148,53023.26846245857,38414.00161381084,25553.61270529675,14671.442707800785,6134.841836674034,1534.911286512769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_4.25,Latin America,Gas,394207.83026745624,334589.43023458,285723.28286440775,235929.88720314874,184299.0136576915,129904.07912734,71728.15100913492,18464.07555861398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_4.5,Latin America,Coal,68666.56531629433,48719.68934060935,37374.08712908101,27025.310124210206,17712.03103745139,9548.936643379404,2734.799982415861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_4.5,Latin America,Oil,90927.62540941393,68111.16115730077,50918.70816480343,35597.01113858936,22278.454657888487,11234.24750485692,2894.0901591443226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_4.5,Latin America,Gas,394207.83026745624,328974.12200470164,274382.56595522916,218628.58514790016,160677.75882098195,99470.42059000155,33837.50412735948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_4.75,Latin America,Coal,68666.56531629433,47888.08571524122,35825.65001378113,24876.38890422712,15089.428309058529,6599.282169166782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_4.75,Latin America,Oil,90927.62540941393,66948.5616146302,48809.10700415982,32766.509943520297,18979.70614922721,7764.002633132038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_4.75,Latin America,Gas,394207.83026745624,323358.81377482397,263014.6856522557,201244.3033853636,136886.3637074043,68744.13324485137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_5.0,Latin America,Coal,68666.56531629433,47056.48208987289,34273.512929269185,22717.18578410012,12447.980620892902,3621.3338901424895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_5.0,Latin America,Oil,90927.62540941393,65785.96207195937,46694.46498052798,29922.465706307907,15657.254171385042,4260.470326588032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,All_5.0,Latin America,Gas,394207.83026745624,317743.5055449449,251619.64195548868,183776.84339949625,112924.01327566139,37723.11186073785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
