Ren_scenarios,Dem_scenarios,Region,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
50.0,All_2.5,Mideast+Africa,1844464.766337048,1910931.3463845127,1956220.428458025,2003212.3495834759,2051801.2353130046,2101920.2194941095,2153529.7770286934,2214305.1945002186,2278903.357524648,2346839.1175327958,2417772.987594207,2491466.8653721055,2573199.2650077883,2657863.4270436624,2745215.0502270847,2835088.3331515063,2927374.899073038,3075933.486583611,3226761.71350303,3379902.397852489,3535422.857274443,3693408.51261594,3833618.318256282,3975701.8453506017,4119771.1501083244,4265944.831414192,4414346.022263306
50.0,All_2.5,OECD+EU,4447851.994881822,4404513.892573084,4467553.3445076365,4529558.0328401625,4591428.702996051,4653822.7072724905,4717229.253208885,4890598.1119099585,5059759.020702463,5226374.976291795,5391700.892915125,5556707.204995157,5675075.095643742,5795547.377356,5918455.59189653,6044057.138959371,6172556.618804179,6276825.662560744,6384516.862669949,6495700.880955202,6610434.5618056655,6728765.690097017,6860500.322313614,6996449.895180119,7136687.407148628,7281288.158890625,7430330.211889448
50.0,All_2.75,Asia,9217292.050931081,9470918.67765936,9630386.982372537,9800998.15007542,9981705.839396145,10171797.891069543,10370797.2266478,10441772.877583414,10524811.704993838,10618705.885314131,10722591.243630294,10835845.99950555,11035458.564990096,11242713.933007265,11457702.970808439,11680544.626275476,11911380.311520102,12091667.926429603,12279987.811780525,12476492.471434243,12681341.310944006,12894701.215184668,13111470.711351689,13337191.978711994,13572148.726096611,13816617.324440524,14070870.352410274
50.0,All_2.75,E. Europe+Russia,968383.7893453389,994408.1060838363,1001609.0778132309,1009772.2913215092,1018871.9228845739,1028886.1418008739,1039796.8423033161,1050253.8635607744,1062117.3897481712,1075259.4687535833,1089587.7986468421,1105035.358622713,1113405.0696285851,1123055.711439735,1133928.4303479064,1145979.7767299206,1159178.2335717622,1188852.1582845286,1219694.5627481667,1251695.5783070389,1284851.6493558628,1319164.4319449572,1342917.6432838137,1367971.8671998736,1394296.0715855435,1421866.8173534237,1450667.1250019325
50.0,All_2.75,Latin America,553802.0209931645,584154.050423367,633402.8020503912,680315.8699449885,725487.0962136056,769373.7411717556,812335.7494714838,863297.2151077425,912728.4798955761,961122.4373202526,1008856.8661038273,1056228.8407024553,1112415.210418534,1168202.301545206,1223829.886216464,1279499.7212883704,1335384.6082808357,1405606.0463746365,1476267.8084033332,1547522.0518619358,1619507.8923353264,1692353.8421904254,1734733.0304278485,1778135.8021197994,1822588.6541083248,1868120.9639213295,1914764.4762211852
50.0,All_2.75,Mideast+Africa,1844464.766337048,1915355.286459065,1965286.8660558113,2017159.1522334039,2070883.0538287961,2126406.910902759,2183705.4428580664,2250389.0163617786,2321265.408336235,2395874.307180801,2473898.455366868,2555120.41196107,2644737.9501649197,2737798.8533433196,2834077.3334052977,2933425.9925406408,3035755.056184536,3196883.2465308835,3361147.0996297863,3528613.4920368176,3699375.244507896,3873544.7689217604,4029222.2389928685,4187623.9158834517,4348887.291084127,4513157.842802657,4680587.023490142
50.0,All_2.75,OECD+EU,4447851.994881822,4414317.045786603,4487711.518286679,4560578.43659693,4633792.735639187,4707998.782594275,4783681.764596412,4971868.333720733,5156729.707082011,5339921.273812239,5522700.870273744,5706049.496616916,5841492.008164233,5979634.333971277,6120833.8363864,6265375.110437822,6413491.083844593,6536964.796357428,6664460.222211237,6796077.649530745,6931903.95323624,7072017.38254919,7228741.803430451,7390704.467526311,7558017.777255274,7730797.5618643,7909163.5913679395
50.0,All_3.0,Asia,9217292.050931081,9489872.923439303,9669119.51295634,9860470.7592748,10062994.543623332,10276077.640418233,10499331.967016028,10593778.143751038,10701210.020879364,10820499.095977474,10950853.940067083,11091721.44913968,11322312.860926006,11562114.582936468,11811283.812004117,12070007.905514983,12338498.946112856,12556740.553549828,12784714.976840954,13022647.656727811,13270773.201961974,13529336.085027171,13795312.973498037,14072427.743948251,14361054.692978576,14661563.81565927,14974324.47013908
50.0,All_3.0,E. Europe+Russia,968383.7893453389,997079.3013628306,1007014.5815013384,1017982.2409547156,1029963.3246752124,1042942.7434096732,1056909.0371004036,1070459.5691404457,1085523.5215769478,1101982.265946536,1119752.1283213026,1138774.2815733107,1150805.0262615709,1164266.9712084353,1179109.7302946611,1195298.2544584346,1212809.4368704907,1247088.3170776386,1282746.1131901708,1319782.1818332558,1358202.4168509245,1398018.177452287,1426721.8430143036,1456926.2508317279,1488609.1936495886,1521756.2353367761,1556359.6046844274
50.0,All_3.0,Latin America,553802.0209931645,584279.3115832073,633993.2779374373,681675.5790638137,727895.0159304851,773091.4763185165,817613.093171668,870541.1845295264,922190.5147256036,973049.841522295,1023495.996953733,1073827.4741681481,1133457.210737884,1192964.841066063,1252595.2906371462,1312556.7031566086,1373029.3349818403,1448726.5152546116,1525248.185013045,1602758.063103266,1681407.7988053719,1761339.3710117866,1809202.0539636444,1858370.688617065,1908882.344780265,1960777.4301155808,2014099.1886279467
50.0,All_3.0,Mideast+Africa,1844464.766337048,1919779.2265336171,1974375.3899814847,2031173.9879324103,2090104.6651946653,2151133.078819069,2214250.450749424,2287003.47211449,2364355.1312668943,2445873.2998706326,2531266.498882063,2620341.6953390623,2718217.139363521,2820102.554132914,2925795.25431706,3035171.0369135872,3148163.7336447947,3322634.32985615,3501207.5212277076,3683982.1502939397,3871084.794521623,4062663.4787836806,4235080.157260517,4411198.723489303,4591190.417706206,4775236.29272554,4963525.217686047
50.0,All_3.0,OECD+EU,4447851.994881822,4424120.199000121,4507918.798457385,4591750.159097087,4676467.125959136,4762704.692555629,4850947.636912533,5054333.682095428,5255366.102828645,5455699.361761631,5656601.088834763,5859069.97142374,6012423.019463671,6169175.298445936,6329715.615680297,6494361.716062622,6663381.149439575,6807430.631961312,6956225.466118837,7109901.818206046,7268583.189672924,7432385.242777542,7616287.331337286,7806637.503374806,8003598.1959149,8207336.911049208,8418026.80584683
50.0,All_3.25,Asia,9217292.050931081,9508827.169219244,9707946.16876635,9920232.772328813,10144877.315843431,10381374.744141178,10629436.096428813,10748013.271914124,10880630.993305812,11026248.898959653,11184157.801017864,11353883.427449714,11616929.00966515,11890954.921951907,12176199.1495765,12472932.714583347,12781454.458743468,13040229.409197489,13310703.739187213,13593192.70828572,13888023.923033442,14195538.190221675,14514914.53965221,14847990.38219544,15195253.54100944,15557191.77197472,15934296.599827567
50.0,All_3.25,E. Europe+Russia,968383.7893453389,999750.4966418251,1012433.2212858931,1026232.1416023833,1041135.7838140144,1057136.4813773844,1074230.1691152893,1090961.6850754921,1109330.7269483767,1129229.0213725932,1150582.6349520357,1173342.126200162,1189216.9703820914,1206696.2043255141,1225739.3759119837,1246321.3913793445,1268429.1996861226,1307630.546678517,1348453.7058794433,1390909.355510802,1435015.0474829013,1480794.1700044938,1514908.3104418651,1550759.6845616624,1588337.0459955083,1627637.2067541818,1668663.9628381373
50.0,All_3.25,Latin America,553802.0209931645,584404.572743048,634585.1887598096,683041.9047590003,730320.533025093,776845.4817299983,822954.8724117202,877891.4203492922,931814.6853522563,985211.1082794485,1038458.4319094263,1091858.48328417,1155068.5764510194,1218459.2221599238,1282282.807723997,1346756.276820253,1412069.868133906,1493554.494666911,1576291.8566353405,1660460.7705573726,1746229.1335263443,1833756.294053144,1887565.1925595796,1943006.3703854657,2000130.3519862166,2058991.603817008,2119648.052205914
50.0,All_3.25,Mideast+Africa,1844464.766337048,1924203.166608169,1983486.0002350453,2045257.0222110315,2109466.7504946813,2176100.4754997883,2245168.408402172,2324155.0486224624,2408183.214040784,2496852.63094636,2589901.5113313873,2687165.3812485263,2793684.56669814,2904838.6900045048,3020453.3131580655,3140432.828622609,3264740.3456580224,3453364.9810016737,3647167.978500034,3846289.16764496,4050898.349193365,4261189.101356147,4451702.744939861,4647036.363374361,4847404.7164790975,5053034.696456626,5264163.374646646
50.0,All_3.25,OECD+EU,4447851.994881822,4433923.352213637,4528175.185019755,4623073.568512756,4719453.386048036,4817944.313972412,4919034.814992239,5138008.767151743,5355692.673140044,5573747.5295217605,5793458.483670145,6015849.96127684,6187979.171010302,6364318.029147886,6545293.373643623,6731263.085893292,6922536.7402802035,7088606.538093722,7260281.3009583205,7437740.555836499,7621152.340794734,7810678.082545622,8024098.29049401,8245384.008739883,8474760.397184676,8712459.978426833,8958723.332806552
50.0,All_3.5,Asia,9217292.050931081,9527781.414999187,9746866.94980257,9980284.89167399,10227357.043378595,10487696.62813891,10761124.907191398,10904505.455082875,11063118.909297962,11236023.00899285,11422601.548099432,11622470.601271,11919497.475075599,12229490.059058232,12552783.55377021,12889750.046512378,13240793.561827475,13542816.490185587,13858794.981746266,14189153.76816951,14534334.241096558,14894795.516968988,15272051.880018415,15665986.013145048,16077226.416517748,16506407.272957318,16954172.52813651
50.0,All_3.5,E. Europe+Russia,968383.7893453389,1002421.6919208198,1017864.9971668958,1034522.0902329931,1052389.6942603926,1071468.3566934217,1091762.2742559724,1111763.8260693494,1133544.8822674272,1157008.7022663245,1182092.3643474109,1208757.1766711348,1228665.73459857,1250376.3267022648,1273860.1192860007,1299103.764962142,1326106.1700296048,1370564.2463826323,1416922.3856321871,1465205.0236542074,1515443.9462111876,1567677.292737968,1607694.7502508191,1649726.98267901,1693776.2478230149,1739853.2877952016,1787976.2928349716
50.0,All_3.5,Latin America,553802.0209931645,584529.8339028887,635178.5345175093,684414.8630901987,732763.7330251784,780636.022151097,828361.7150588646,885349.2184782892,941603.3673388655,997610.2400107128,1053750.5022667716,1110331.4052953504,1177263.27890447,1244705.2229543873,1312919.6562832177,1382135.0242360584,1452554.393036852,1540153.2177941322,1629480.4253025597,1720733.954241313,1814102.1971463661,1909766.3570990753,1970015.9001870865,2032272.6842778693,2096604.0734374095,2163082.164452384,2231783.3339442145
50.0,All_3.5,Mideast+Africa,1844464.766337048,1928627.106682721,1992618.6968164942,2059408.4205997987,2128969.992468041,2201310.861728429,2276462.9498811774,2361850.296035527,2452760.4748769845,2548829.078318337,2649828.3038911596,2755626.815124033,2871189.0204588445,2992072.997878766,3118138.2965515167,3249323.962121367,3385628.7754796045,3589259.605226031,3799261.8141820473,4015826.458035903,4239177.360856924,4469565.050709144,4679624.775147955,4895777.276778133,5118292.242119402,5347454.43750019,5583561.834177737
50.0,All_3.5,OECD+EU,4447851.994881822,4443726.505427158,4548480.677973793,4654549.033016063,4762753.031672621,4873721.5425256975,4987951.301732252,5222908.341543431,5457734.181928946,5694104.62816294,5933330.965451556,6176472.3927134,6368273.956595384,6565213.914644409,6767764.761336206,6976332.624131633,7191277.715979964,7380889.134179573,7577113.8119441625,7780183.490037244,7990320.123709966,8207740.832424876,8453181.438045075,8708135.444644732,8972905.752414607,9247805.756858332,9533160.189161345
50.0,All_3.75,Asia,9217292.050931081,9546735.66077913,9785881.856064998,10040627.819746887,10310436.620550565,10595050.754359925,10894413.803095313,11063282.150916576,11248718.595298873,11449890.131732147,11666285.590422736,11897624.349636286,12230212.917076267,12577981.355542215,12941380.625503235,13320903.600636577,13717080.45004815,14065207.307724172,14429860.688739087,14811597.511328507,15210997.06030441,15628662.335504256,16068585.097881457,16528625.254701097,17009583.884508073,17512275.39378812,18037531.939250056
50.0,All_3.75,E. Europe+Russia,968383.7893453389,1005092.8871998145,1023309.9091443457,1042852.1838150291,1063725.450928814,1085939.375206362,1109507.4032729394,1132869.6420046394,1158171.9355139905,1185330.4070868967,1214294.585313817,1245038.0747758118,1269176.698598985,1295341.060962248,1323515.866461181,1353701.561699655,1385911.191074958,1435977.759946343,1488261.0825019008,1542802.163622879,1599650.006114984,1658860.6646182653,1705309.116277644,1754095.6024571997,1805238.8902383577,1858766.8310810875,1914715.371556317
50.0,All_3.75,Latin America,553802.0209931645,584655.0950627292,635773.3152105358,685794.4701170621,735224.7016658311,784463.3636118746,833834.2535577009,892915.8874398947,951558.9651832494,1010251.2977056394,1069378.647545397,1129255.9639863707,1200055.5972432056,1271723.1063048819,1344533.7898072328,1418730.6058501722,1494532.6358157825,1588588.098019914,1684898.5112184447,1783685.493510771,1885162.7655665546,1989538.511083726,2056756.7382890072,2126410.8708391497,2198589.063177598,2273385.226838266,2350898.619850104
50.0,All_3.75,Mideast+Africa,1844464.766337048,1933051.0467572731,2001773.4797258293,2073628.348629246,2148615.0755090644,2226766.006835977,2308137.7357449206,2400095.8282511914,2498097.8637610525,2601819.665421276,2711072.111846583,2825762.0337247583,2950780.3637755048,3081872.825775023,3218939.3336530356,3361960.351312097,3510977.5073315813,3730508.965850446,3957731.001533896,4192897.4660922885,4436298.47012798,4688254.49329572,4919406.197175987,5158093.681370037,5404654.798757662,5659446.215291871,5922841.659716821
50.0,All_3.75,OECD+EU,4447851.994881822,4453529.658640676,4568835.277319497,4686176.920779137,4806367.582274191,4930040.2928075865,5057705.15837322,5309047.301500704,5561515.694733852,5816810.0772937555,6076277.434744487,6341021.814238349,6553423.370356968,6772018.053775754,6997332.764787697,7229831.20570459,7469934.164329451,7684688.714585423,7907227.062868707,8137843.538873028,8376825.035927291,8624456.06137814,8904590.927483743,9196142.388195904,9499508.729661083,9815102.910758775,10143353.603035033
50.0,All_4.0,Asia,9217292.050931081,9565689.90655907,9824990.887553625,10101262.258984033,10394118.948680632,10703444.620887943,11029318.299958857,11224371.083650528,11437475.422413202,11667919.9758103,11915312.04925706,12179488.810079724,12549274.273607269,12936696.5625458,13342343.21742112,13766850.125137692,14210897.315123968,14608131.638413936,15024805.01668856,15461632.642911993,15919359.478904773,16398761.98190217,16906461.650502082,17438228.13644089,17995072.341943465,18578028.488235757,19188159.009993043
50.0,All_4.0,E. Europe+Russia,968383.7893453389,1007764.0824788084,1028767.9572182426,1051222.5193169704,1075143.4496887962,1100550.5476356987,1127467.6218311177,1154282.8181993128,1183217.9069386085,1214203.3671144359,1247202.792914973,1282203.8260310045,1310775.799838128,1341624.9541919099,1374751.7056871094,1410172.6204851265,1447917.36579612,1503962.4696259303,1562582.7455718857,1623838.9924839777,1687800.8643579255,1754545.986081008,1807990.0675030393,1864146.2386213988,1923053.3029574826,1984759.9648767875,2049323.898885137
50.0,All_4.0,Latin America,553802.0209931645,584780.3562225696,636369.5308388894,687180.7418992398,737703.5248894825,788327.7734306699,839373.1249523896,900592.7484614437,961683.9125989624,1023138.4016368364,1085349.4170704721,1148642.072866461,1223460.124423504,1299533.6304604448,1377153.9144584434,1456581.7896727468,1538055.9087908696,1638926.7985593393,1742633.8566922504,1849427.5184923802,1959552.305946752,2073249.2144761945,2147999.780977474,2225674.1105028586,2306385.733093546,2390255.2494886615,2477409.979881337
50.0,All_4.0,Mideast+Africa,1844464.766337048,1937474.986831825,2010950.348963053,2087916.9718299056,2168402.6856671954,2252467.688721574,2340196.4531739336,2438898.3233787897,2544206.463725835,2655841.664201084,2773658.6007904685,2897607.7769371388,3032509.5556149096,3174307.168261316,3322947.953491539,3478461.319033433,3640939.76187866,3877310.3873201148,4122826.441542396,4377817.593070173,4642654.105101242,4917741.176919073,5171633.256595198,5434691.065363394,5707335.909702149,5990012.614343332,6283187.956446711
50.0,All_4.0,OECD+EU,4447851.994881822,4463332.811854195,4589238.983056868,4717957.599974098,4850298.560968645,4986904.498366969,5128304.504782581,5396440.687875639,5667062.5816509025,5941903.8719773935,6222357.79647642,6509584.424015467,6743545.9556244295,6984889.337294612,7234205.835587786,7492027.377664844,7758846.702466231,8000429.685364439,8251143.715214616,8511357.77122308,8781436.530230602,9061745.55636586,9379430.417349352,9710717.312195968,10056120.515960313,10416174.4475934,10791434.981375113
50.0,All_4.25,Asia,9217292.050931081,9584644.15233901,9864194.04426846,10162188.911821965,10478406.936089657,10812885.762029223,11165854.026169015,11387800.246032553,11629435.311688798,11890183.265009638,12169784.782994164,12468210.925617184,12876884.843998285,13305909.961323736,13756033.65980967,14228059.767964443,14722844.874436876,15172344.297326127,15644565.39959119,16140411.44707989,16660824.922009163,17206789.749492865,17787720.2259776,18397229.231408417,19036580.73220347,19707074.881581727,20410053.55621986
50.0,All_4.25,E. Europe+Russia,968383.7893453389,1010435.2777578031,1034239.141388587,1059633.1937073004,1086644.0873649118,1115302.8895836195,1145645.010582024,1176007.0756640648,1208688.8897632852,1243636.9480619214,1280830.7117708814,1320273.8058754203,1353489.5444071454,1389263.3960375811,1427613.9362860774,1468576.4770498401,1512200.1233442142,1574612.8929822794,1640004.4810155532,1708459.1600953809,1780071.1675965977,1854943.8982919527,1915987.4431574158,1980173.444231694,2047564.8570144866,2118235.6207669717,2192269.80168968
