Dem_scenarios,Ren_scenarios,Region,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
All_2.5,50.0,E. Europe+Russia,277853.67023821763,284348.02884470887,294981.8651101958,305922.2834385351,317169.24152340443,328724.547844476,340591.379018655,360590.69477617735,380304.039711237,399878.8956004168,419427.86232539156,439039.19083786866,460470.7677911037,481965.7770817053,503600.1485508674,525436.6984211054,547528.4457397363,571549.8062796955,595858.3221069906,620500.4817679095,645517.5895194033,670946.8848864536,703565.6391665123,736549.2136990814,769954.6154920241,803833.7839955776,838234.5501029894
All_2.75,50.0,Asia,4110455.5378154577,4335593.138295392,4618547.064206708,4900562.910644057,5183262.03032144,5467915.468297128,5755546.976146605,6061544.519984474,6368312.287964406,6677372.53774477,6989915.771179486,7306901.958475963,7594756.605281843,7889665.10898704,8191957.020671745,8501943.656911343,8819924.215134133,9128362.633023411,9445774.217755023,9772343.966298174,10108271.893706284,10453771.494912975,10724272.458358515,11005689.110204736,11297948.956158234,11601027.736228254,11914942.367601579
All_2.75,50.0,Latin America,995978.1151765023,1022267.3822879982,1029189.7652183882,1039590.1864884144,1052943.2236935731,1068857.9029571593,1087038.9217503853,1104730.9228090376,1125495.1526495954,1148908.3827547801,1174662.1160222783,1202528.4186436913,1231455.1878029185,1262381.96501079,1295174.3428089556,1329732.3549615333,1365982.1791110241,1406323.4478275098,1448226.9506776894,1491678.6959380738,1536673.4641083411,1583213.2499590584,1654426.0836045712,1726983.436057608,1800988.0759111138,1876536.730371405,1953721.3992036593
All_2.75,50.0,Mideast+Africa,245722.47244602663,264405.3216980506,286734.32580365444,308692.2668258192,330455.0360500481,352158.74642565456,373911.36562702846,421853.9812385187,467798.4475081973,512341.04059154727,555932.3442919612,598921.1165258627,667713.3350959329,735027.7272041122,801353.5147045633,867086.6847871963,932553.2871627031,1020904.3258670747,1108909.5576710848,1196908.532206657,1285194.0145574252,1374021.7257006709,1510184.4466606306,1646755.2128412793,1784102.8634972055,1922558.182491307,2062420.8966075033
All_2.75,50.0,OECD+EU,3484255.9983094623,3602327.858362676,3684994.495542436,3776312.1154853497,3875313.8295839997,3981295.0015220665,4093738.0642744177,4166184.8718992225,4249776.813835561,4343023.174231482,4444839.567323556,4554426.994862082,4678559.113453306,4809602.984360805,4947198.611392831,5091086.855487592,5241085.3608822925,5387847.913667627,5540790.84240833,5699814.413521272,5864859.51245179,6035900.240885937,6220832.825653225,6411774.648384458,6608791.967151558,6811966.204444998,7021392.137220376
All_2.75,50.0,E. Europe+Russia,277853.67023821763,285427.8439168708,297194.92750594113,309324.7059768205,321819.7671111744,334684.5406848503,347924.8439760257,369558.7218077262,391010.2650097517,412427.0794772524,433922.8431302604,455587.5923342229,479250.34767168073,503092.94618955615,527194.3785381081,551620.8985824471,576429.2870757568,603388.7442785631,630776.6816710347,658644.2353397356,687037.6204116395,715999.238911536,752783.4909691233,790129.069892964,828099.6715316368,866754.2391463642,906147.9183386895
All_3.0,50.0,Asia,4110455.5378154577,4351995.318101145,4653022.861435546,4954729.683465014,5258712.5990178175,5566239.252198849,5878345.6743605705,6210802.240411698,6545677.848711718,6884526.241933295,7228579.894194373,7578848.897937389,7900432.152073538,8230804.380625132,8570364.260315651,8919495.323828032,9278572.066103077,9629158.778597055,9990752.441189647,10363621.426617147,10748052.05638487,11144347.197709171,11462194.407029398,11793038.365700047,12136893.244589722,12493823.935512312,12863939.191169022
All_3.0,50.0,Latin America,995978.1151765023,1026134.7685668771,1036872.2976603865,1051080.9573417192,1068270.4760238496,1088078.0525884659,1110231.672161786,1131933.4977765742,1156841.6177476323,1184551.2386708714,1214769.853073302,1247283.9011893678,1281019.0852975845,1316965.7855055656,1355001.7255312053,1395038.828842466,1437015.0786722384,1483476.5354528846,1531783.0607980152,1581932.9884586725,1633933.7286905819,1687800.2502870036,1768264.7914783068,1850532.1851651866,1934722.8507522827,2020951.9407118317,2109330.6623270386
All_3.0,50.0,Mideast+Africa,245722.47244602663,265405.60550922825,288874.6946983584,312104.2960546294,335265.33123726863,358491.24748266896,381889.0311967301,432241.59175349877,480827.2265955266,528235.5176132214,574914.1331645992,621211.6529999555,694587.618159015,766809.4086859523,838370.062852106,909671.4754191411,981047.3048706197,1076912.7221093648,1172888.597054994,1269327.7020187231,1366537.4572698283,1464789.5427841723,1614098.0924635874,1764564.4184103694,1916583.8043399586,2070515.1288289565,2226687.8161909017
All_3.0,50.0,OECD+EU,3484255.9983094623,3615955.9889015513,3712501.6576978844,3818052.3490442815,3931725.1455870457,4052886.450155155,4181080.884549412,4268771.804125475,4368138.479148586,4477757.807177769,4596604.448618849,4723932.825006213,4866862.858988419,5017564.214183385,5175722.243265331,5341122.834166232,5513628.806707909,5683433.614693624,5860469.280629163,6044682.7278519,6236062.504656591,6434631.555501519,6648879.492584369,6870474.321367981,7099536.640878516,7336204.028477409,7580629.322736434
All_3.0,50.0,E. Europe+Russia,277853.67023821763,286507.6589890328,299413.3810402874,312743.72566538805,326504.3623147799,340702.82144364057,355348.0685789387,378658.6289682135,401900.3959856586,425221.9021022341,448738.7319337867,472543.5679441287,498539.32817340863,524846.0572352798,551546.8219206823,578712.3773082492,606404.3806598047,636491.587533722,667169.6281290295,698495.6253510243,730522.1096671122,763298.1183497835,804581.4532775363,846655.065557206,889591.3185889354,933458.2336559757,978320.4450412896
All_3.25,50.0,Asia,4110455.5378154577,4368397.497906899,4687582.439459596,5009160.041036301,5334714.569884215,5665522.284010834,6002643.725442961,6362249.517337201,6726082.640132173,7095741.6425095145,7472514.896448346,7857477.221782094,8214378.826867705,8582025.81289779,8960901.839013446,9351479.376335125,9754225.848187733,10149785.754292116,10558687.834989414,10981303.796329299,11418027.28636191,11869272.676690754,12238703.580791844,12623572.861825485,13024003.227719456,13440171.714550493,13872303.07364023
All_3.25,50.0,Latin America,995978.1151765023,1030002.1548457559,1044573.4996830464,1062627.644244822,1083709.7418265408,1107485.7142096206,1133707.6024224989,1159535.1246298002,1188725.2172127876,1220892.949862993,1255763.3664860104,1293138.968024314,1331924.108521091,1373162.7971279244,1416746.9532656446,1462602.5759838775,1510681.7649051563,1563684.7779303186,1618858.9663387735,1676217.8023102656,1735784.2891366875,1797589.4899040223,1888056.323838112,1980857.4472655985,2076135.642387132,2174029.444485469,2274674.4831016115
All_3.25,50.0,Mideast+Africa,245722.47244602663,266405.88932040584,291020.26497555274,315532.9287993139,340110.78066189913,364885.52848919964,389964.1028133136,442781.58473847475,494079.2590859912,544441.6402323331,594315.1334194323,644049.8391096273,722189.0795571728,799530.3781494952,876573.2248711402,953728.1799898451,1031339.4034436767,1135138.9728640567,1239562.7490943738,1344980.9230936004,1451719.985452944,1560072.2221615978,1723445.563954892,1888835.3293223374,2056670.7765222886,2227346.808524937,2401230.8965038885
All_3.25,50.0,OECD+EU,3484255.9983094623,3629584.1194404266,3740075.6659339066,3859995.6976951486,3988548.7225258956,4125176.345743485,4269490.146977461,4372863.649353559,4488528.31950432,4615134.203997306,4751721.045923806,4897603.194044007,5060261.825253528,5231671.609807295,5411571.499084793,5599801.134123125,5796277.729003017,5990724.097945236,6193614.151182,6404951.961723019,6624784.79487164,6853196.077917045,7099309.465929307,7354333.166874364,7618456.079551686,7891886.614109738,8174851.100517935
All_3.25,50.0,E. Europe+Russia,277853.67023821763,287587.4740611947,301637.225713235,316179.3828865987,331223.19312463136,346779.81661528355,362861.92959138384,387892.0284586116,412977.1337636812,438267.59489649726,463881.8285292367,489916.12993249367,518350.2399465174,547242.0680527344,576679.9147308395,606740.2543247642,637490.9029262294,670905.2572936998,705095.6249659191,740126.6745123041,776058.8930637641,812949.6810868277,859088.0213327752,906281.449908654,954613.3405942437,1004163.2580588199,1055007.9190414792
All_3.5,50.0,Asia,4110455.5378154577,4384799.677712651,4722225.798278854,5063854.623126731,5411270.622876007,5765771.565501341,6128455.739258558,6515913.052248487,6909571.192089567,7311088.25299943,7721823.998084082,8142934.306483796,8536799.590358475,8943601.877699018,9363927.818594243,9798357.891009439,10247472.631242186,10690977.942988453,11150488.34094027,11626501.995349744,12119544.33478144,12630167.078811707,13055716.936855748,13499547.999976765,13961917.424748078,14443141.72553474,14943590.477621712
All_3.5,50.0,Latin America,995978.1151765023,1033869.5411246344,1052293.371286367,1074230.382916291,1099261.565515731,1127082.2565132042,1157469.4718691653,1187540.669778395,1221153.8209709665,1257945.476824931,1297660.0025053644,1340117.8735314263,1384203.1666254625,1431016.5966085524,1480466.6367211728,1532495.8667041154,1587073.1600148904,1647061.3149218892,1709593.8730160603,1774702.7115045728,1842429.8804169435,1912826.1869988248,2014096.4083449098,2118313.1339415773,2225647.052965383,2336265.938343285,2450336.023147925
All_3.5,50.0,Mideast+Africa,245722.47244602663,267406.1731315833,293171.036635237,318978.2053596686,344991.5551825118,371342.04039112263,398137.52961237205,453475.8184869511,507557.81601910805,560964.7420785466,614143.5545138814,667447.7547873437,750535.5631225419,833216.0199924575,915998.0270813255,999303.9242464644,1083491.6552884919,1195665.210567057,1309038.603815731,1424004.2599752299,1540912.8288211683,1660082.581101141,1838496.8056901814,2019905.4159498475,2204780.438827087,2393562.099553806,2586665.7446196135
All_3.5,50.0,OECD+EU,3484255.9983094623,3643212.2499793004,3767716.5202505006,3902142.654435748,4045786.5640939893,4198169.786409939,4358976.243092126,4478478.759891689,4610976.051093508,4755197.576912812,4910254.996220237,5075529.962437548,5258881.041088206,5452091.27227947,5654962.615701498,5867398.45349712,6089380.98373769,6310152.8193910895,6540758.0430761725,6781270.069951435,7031807.773461292,7292528.686945806,7573234.715789788,7864665.153101891,8167093.698225075,8480817.006678373,8806153.26908503
All_3.5,50.0,E. Europe+Russia,277853.67023821763,288667.2891333565,303866.46152478346,319631.7180228135,335976.4259345191,352915.9547696076,370467.3101848384,397260.54820849496,424243.2124487215,451568.45135427965,479358.54065874143,507714.46726794087,538695.8903775079,570298.3531040818,602616.7000806225,635734.509964349,669727.2220343482,706678.2965865849,744615.3033691195,783612.257490343,823739.5063963396,865064.8256617555,916437.7547281467,969170.1444943543,1023359.1316664285,1079098.7317533176,1136480.8142608362
All_3.75,50.0,Asia,4110455.5378154577,4401201.857518407,4756952.9378933245,5118814.069505118,5488383.444445418,5866994.132427714,6255796.432183187,6671819.8064985,7096188.576823785,7530636.604175125,7976612.183633788,8435370.411066202,8867901.874604536,9315811.724739432,9779809.925642058,10260606.567118637,10758918.257901352,11253495.048169017,11767095.482392857,12300370.825229397,12854006.54347476,13428721.67776491,13915241.679391759,14423331.08659244,14953411.982253369,15505972.620262079,16081561.537528085
All_3.75,50.0,Latin America,995978.1151765023,1037736.9274035137,1060031.912470349,1085889.3090746938,1114926.492825294,1146869.054835922,1181520.059954959,1215955.046993135,1254135.3948041878,1295720.95507778,1340477.4038836916,1388245.346487304,1437889.893774117,1490571.8491588817,1546218.914635039,1604793.1019558292,1666283.0936333581,1733723.1870037026,1804132.1352744827,1877563.9882724402,1954083.840496128,2033766.483282676,2146694.694995745,2263270.716617267,2383699.6235980787,2508185.2938932264,2636931.8406366403
All_3.75,50.0,Mideast+Africa,245722.47244602663,268406.456942761,295327.0096774117,322440.1660354895,349907.8260718807,377861.236323367,406410.2676490302,464326.1693778016,521266.2082758283,577810.2348327227,634407.7462334108,691417.7162380787,779645.3057992284,867892.3407404027,956680.441227851,1046447.223271855,1137568.1177061158,1258576.399477927,1381426.6936347494,1506539.151793677,1634294.4121874603,1765042.9170577687,1959534.4707381418,2158128.8927522623,2361351.1833092426,2569697.7213040674,2783643.2222503275
All_3.75,50.0,OECD+EU,3484255.9983094623,3656840.380518176,3795424.220647668,3944493.7122638766,4103440.678842198,4271871.895025511,4449549.6401849,4585635.666657257,4735511.752051667,4897993.799773008,5072273.058453168,5257806.787356136,5462848.289803891,5678993.373497287,5906117.666600601,6144199.647891418,6393298.582277947,6642168.180019422,6902453.243910231,7174310.601743699,7457945.66493148,7753605.906638978,8071819.561856593,8402849.442705046,8747073.41777796,9104896.898610132,9476751.649328753
All_3.75,50.0,E. Europe+Russia,277853.67023821763,289747.1042055185,306101.08847493323,323100.77145639324,340764.2275416114,359111.6665568722,378165.0999694096,406765.83199084905,435701.39944722346,465128.8277998958,495175.3855949248,525947.9486469746,559589.3690084697,594032.7126696133,629380.8430585372,665726.008423248,703152.9330452532,743860.9221433541,785791.5370598466,829030.2065214079,873659.3318075571,919759.3907149549,976771.5478850235,1035491.1048360113,1096032.1735239949,1158506.6259887423,1223025.094144869
All_4.0,50.0,Asia,4110455.5378154577,4417604.03732416,4791763.858303002,5174039.019940265,5566055.727541528,5969197.0546186315,6384680.627620112,6829997.003197785,7285980.414222867,7754458.256429764,8236986.227807304,8734938.726315442,9207897.670377815,9698941.328482687,10208925.78807122,10738715.093870489,11289187.896347808,11838122.902599353,12409485.520681325,13004110.590172192,13622876.077535504,14266702.90099382,14819379.274682885,15397406.594880702,16001407.494251179,16632079.802180327,17290191.18879454
All_4.0,50.0,Latin America,995978.1151765023,1041604.3136823925,1067789.1232349914,1097604.5584385965,1130705.0708088938,1166847.4911746788,1205862.1663471165,1244783.2177507419,1287678.001282333,1334231.6972991852,1384233.5142144077,1437546.5981613528,1493018.6633050595,1551874.3119815795,1614063.4911761663,1679570.8707649785,1748408.3884288177,1823791.460251756,1902623.4335893963,1984984.8505005727,2070968.449732661,2160677.902427289,2286175.3755384427,2416120.0522143845,2550758.9215326505,2690339.9733967916,2835113.7151719388
All_4.0,50.0,Mideast+Africa,245722.47244602663,269406.7407539386,297488.18410207634,325918.851126572,354859.7650169822,384443.5716152111,414783.27993149194,475334.53200695425,535207.7869658077,594983.6091764269,655116.2007425466,715972.2799730859,809536.9453228029,903585.9827358323,998657.4076237137,1095208.018939179,1193634.8913374923,1323960.4261215567,1456841.6291168812,1592732.6108059688,1732050.6393191894,1875185.4055372658,2086854.4860913137,2303877.505575369,2526844.2122778646,2756319.6849942477,2992851.3721621046
All_4.0,50.0,OECD+EU,3484255.9983094623,3670468.511057052,3823198.767125406,3987049.364177325,4161513.080178823,4346287.8192691915,4541220.881672493,4694353.080477336,4862165.865977303,5043569.416101431,5237843.129929324,5444529.153350639,5672294.162992851,5912552.245782186,6165264.704772209,6430497.950287739,6708402.019857746,6987234.003146257,7279272.418214932,7584773.646170131,7904046.823278652,8237447.654051058,8596283.002480064,8970333.458209706,9360103.65434376,9766131.76850485,10188988.64287805
All_4.0,50.0,E. Europe+Russia,277853.67023821763,290826.91927768046,308341.10656368383,326586.58356969827,345586.765146455,365367.3847128022,385956.19502505095,416409.53953743115,447354.49579087395,478953.14415207744,511338.9917417885,544626.1255623917,581044.0530490265,618463.382217307,656996.6459543923,696746.5215893629,737808.8940480838,782505.0778519396,828689.5195172797,876461.4206658786,925917.749531461,977154.3623140595,1040236.911893862,1105422.6981840085,1172846.5353714144,1242642.1177618313,1314943.0580550854
All_4.25,50.0,Asia,4110455.5378154577,4434006.217129913,4826658.559507893,5229530.114200987,5644290.171610295,6072387.436056463,6515123.2565177465,6990472.129115943,7478992.877133544,7982625.812272772,8503054.721593743,9041795.42471114,9557003.616001822,10093283.63794902,10651663.176901307,11233187.526641054,11838926.607962538,12445674.300789999,13078670.648430506,13738968.773805497,14427676.240266118,15145955.475976456,15770329.634575458,16424381.660354061,17108976.142534465,17825064.611597907,18573680.876149833
All_4.25,50.0,Latin America,995978.1151765023,1045471.6999612711,1075565.0035802957,1109376.2667265672,1146597.847839989,1187018.9542026797,1230498.6110247176,1274030.191580428,1321789.8007016992,1373490.195473265,1428946.582318417,1488047.3305331564,1549624.602135613,1614970.8582397916,1684061.6741705323,1756908.0090741767,1833548.948020548,1917391.3544918143,2005222.9574248693,2097155.7176785916,2193315.2827999657,2293839.826566393,2432877.828849689,2577270.245496891,2727314.678383005,2883312.5155325336,3045570.567624849
